Sleep Inn,sleep-inn-brooklyn-3,http://www.yelp.com/biz/sleep-inn-brooklyn-3,11
Wingate by Wyndham Manhattan Midtown,wingate-by-wyndham-manhattan-midtown-new-york-city,http://www.yelp.com/biz/wingate-by-wyndham-manhattan-midtown-new-york-city,28
Holiday Inn Hotel Long Island City,holiday-inn-hotel-long-island-city-new-york,http://www.yelp.com/biz/holiday-inn-hotel-long-island-city-new-york,26
Best Western Plus Prospect Park,best-western-plus-prospect-park-brooklyn,http://www.yelp.com/biz/best-western-plus-prospect-park-brooklyn,24
Z NYC Hotel,z-nyc-hotel-long-island-city,http://www.yelp.com/biz/z-nyc-hotel-long-island-city,99
The London NYC,the-london-nyc-new-york,http://www.yelp.com/biz/the-london-nyc-new-york,149
Hotel 91,hotel-91-new-york,http://www.yelp.com/biz/hotel-91-new-york,41
Flatiron Hotel,flatiron-hotel-new-york,http://www.yelp.com/biz/flatiron-hotel-new-york,52
Hyatt Place Secaucus-Meadowlands,hyatt-place-secaucus-meadowlands-secaucus,http://www.yelp.com/biz/hyatt-place-secaucus-meadowlands-secaucus,16
Gershwin Hotel,gershwin-hotel-new-york,http://www.yelp.com/biz/gershwin-hotel-new-york,82
NYLO New York City,nylo-new-york-city-new-york,http://www.yelp.com/biz/nylo-new-york-city-new-york,34
Holiday Inn Express NYC Madison Square Garden,holiday-inn-express-nyc-madison-square-garden-new-york-city,http://www.yelp.com/biz/holiday-inn-express-nyc-madison-square-garden-new-york-city,31
La Quinta Inn & Suites Brooklyn Downtown,la-quinta-inn-and-suites-brooklyn-downtown-brooklyn,http://www.yelp.com/biz/la-quinta-inn-and-suites-brooklyn-downtown-brooklyn,30
Homewood Suites East Rutherford - Meadowlands,homewood-suites-east-rutherford-meadowlands-east-rutherford,http://www.yelp.com/biz/homewood-suites-east-rutherford-meadowlands-east-rutherford,9
Holiday Inn Express Hotel New York City Fifth Avenue,holiday-inn-express-hotel-new-york-city-fifth-avenue-new-york,http://www.yelp.com/biz/holiday-inn-express-hotel-new-york-city-fifth-avenue-new-york,32
World Center Hotel,world-center-hotel-new-york,http://www.yelp.com/biz/world-center-hotel-new-york,66
ONE UN New York,one-un-new-york-new-york,http://www.yelp.com/biz/one-un-new-york-new-york,79
Country Inn the City,country-inn-the-city-new-york,http://www.yelp.com/biz/country-inn-the-city-new-york,7
The Crowne Plaza Times Square Manhattan,the-crowne-plaza-times-square-manhattan-new-york,http://www.yelp.com/biz/the-crowne-plaza-times-square-manhattan-new-york,113
DoubleTree by Hilton Hotel New York City - Chelsea,doubletree-by-hilton-hotel-new-york-city-chelsea-new-york,http://www.yelp.com/biz/doubletree-by-hilton-hotel-new-york-city-chelsea-new-york,67
Herald Square Hotel,herald-square-hotel-new-york,http://www.yelp.com/biz/herald-square-hotel-new-york,36
Off Soho Suites New York,off-soho-suites-new-york-new-york,http://www.yelp.com/biz/off-soho-suites-new-york-new-york,25
Comfort Inn Lower East Side,comfort-inn-lower-east-side-new-york,http://www.yelp.com/biz/comfort-inn-lower-east-side-new-york,15
Chelsea Lodge,chelsea-lodge-new-york,http://www.yelp.com/biz/chelsea-lodge-new-york,19
Da Vinci Hotel,da-vinci-hotel-new-york,http://www.yelp.com/biz/da-vinci-hotel-new-york,23
Courtyard New York Manhattan/Upper East Side,courtyard-new-york-manhattan-upper-east-side-new-york-2,http://www.yelp.com/biz/courtyard-new-york-manhattan-upper-east-side-new-york-2,38
Park 79 Hotel,park-79-hotel-new-york,http://www.yelp.com/biz/park-79-hotel-new-york,54
Astor On The Park Hotel,astor-on-the-park-hotel-new-york,http://www.yelp.com/biz/astor-on-the-park-hotel-new-york,40
The Roosevelt Hotel,the-roosevelt-hotel-new-york,http://www.yelp.com/biz/the-roosevelt-hotel-new-york,312
Sheraton New York Times Square Hotel,sheraton-new-york-times-square-hotel-new-york,http://www.yelp.com/biz/sheraton-new-york-times-square-hotel-new-york,279
Loews Regency Hotel,loews-regency-hotel-new-york-3,http://www.yelp.com/biz/loews-regency-hotel-new-york-3,41
Holiday Inn Express,holiday-inn-express-brooklyn-4,http://www.yelp.com/biz/holiday-inn-express-brooklyn-4,26
La Quinta Inn Manhattan,la-quinta-inn-manhattan-new-york-3,http://www.yelp.com/biz/la-quinta-inn-manhattan-new-york-3,57
Americana Inn,americana-inn-new-york,http://www.yelp.com/biz/americana-inn-new-york,27
Holiday Inn,holiday-inn-new-york-10,http://www.yelp.com/biz/holiday-inn-new-york-10,92
The Lotus Hotel,the-lotus-hotel-manhattan,http://www.yelp.com/biz/the-lotus-hotel-manhattan,7
Hotel Wellington,hotel-wellington-new-york,http://www.yelp.com/biz/hotel-wellington-new-york,109
SpringHill Suites New York LaGuardia Airport,springhill-suites-new-york-laguardia-airport-corona,http://www.yelp.com/biz/springhill-suites-new-york-laguardia-airport-corona,9
West 57th Street by Hilton Club,west-57th-street-by-hilton-club-new-york,http://www.yelp.com/biz/west-57th-street-by-hilton-club-new-york,42
Park South Hotel,park-south-hotel-new-york-2,http://www.yelp.com/biz/park-south-hotel-new-york-2,45
Park Lane Hotel,park-lane-hotel-new-york,http://www.yelp.com/biz/park-lane-hotel-new-york,81
Wyndham Midtown 45,wyndham-midtown-45-new-york,http://www.yelp.com/biz/wyndham-midtown-45-new-york,74
Salisbury Hotel,salisbury-hotel-new-york,http://www.yelp.com/biz/salisbury-hotel-new-york,46
Liberty Inn,liberty-inn-new-york,http://www.yelp.com/biz/liberty-inn-new-york,19
The Marmara Manhattan,the-marmara-manhattan-hotel-new-york,http://www.yelp.com/biz/the-marmara-manhattan-hotel-new-york,11
Renaissance New York Times Square Hotel,renaissance-new-york-times-square-hotel-new-york-2,http://www.yelp.com/biz/renaissance-new-york-times-square-hotel-new-york-2,69
Opera House Hotel,opera-house-hotel-new-york,http://www.yelp.com/biz/opera-house-hotel-new-york,10
Hilton Manhattan East Hotel,hilton-manhattan-east-hotel-new-york,http://www.yelp.com/biz/hilton-manhattan-east-hotel-new-york,37
Courtyard New York Manhattan/Chelsea,courtyard-new-york-manhattan-chelsea-new-york,http://www.yelp.com/biz/courtyard-new-york-manhattan-chelsea-new-york,7
Radisson Martinique on Broadway,radisson-martinique-on-broadway-new-york,http://www.yelp.com/biz/radisson-martinique-on-broadway-new-york,38
The Benjamin,the-benjamin-new-york-2,http://www.yelp.com/biz/the-benjamin-new-york-2,106
